date,jour_culture,temperature_air_c,temperature_sol_c,humidite_air_pourcent,humidite_sol_pourcent,ph_sol,lumiere_heures_jour,pluie_mm_24h,arrosage_litres_jour,stade_croissance,hauteur_plant_cm,nb_fleurs,nb_fruits,couleur_feuilles,etat_general,recommandation
2025-04-11,41,20.7,20.3,57.1,55.0,6.75,11.2,0.4,1.8,croissance,54.2,2,0,vert,bon,bon
2025-06-17,108,22.7,20.9,44.2,63.1,6.23,11.2,1.7,0.64,fructification,137.2,13,4,vert,bon,bon
2025-05-28,88,18.5,17.3,55.2,39.2,6.76,13.4,12.4,0.0,fructification,113.0,13,24,jaune,stress_leger,arroser
2025-07-03,124,18.4,14.9,82.4,59.2,7.08,11.1,2.5,0.67,recolte,111.3,0,18,tachete,bon,recolte_bientot
2025-06-03,94,20.7,19.2,51.0,65.5,6.11,10.9,0.7,1.19,fructification,129.7,6,24,vert,bon,bon
2025-03-02,1,19.4,17.4,64.8,67.9,6.79,12.4,1.1,2.72,semis,3.8,0,0,vert,bon,bon
2025-05-28,88,29.6,28.7,71.3,90.0,6.01,10.1,0.0,2.16,fructification,85.4,14,8,jaune,stress_leger,trop_eau
2025-06-26,117,27.8,24.7,90.5,52.2,6.41,8.9,5.6,1.54,fructification,118.6,7,10,vert,bon,bon
2025-07-08,129,20.9,16.0,70.3,51.0,5.53,10.3,2.1,1.51,recolte,142.7,0,14,vert,stress_leger,bon
2025-04-02,32,15.2,12.3,72.8,46.0,6.86,8.9,0.0,1.88,croissance,64.1,0,0,vert,bon,bon
2025-04-26,56,22.2,19.9,57.6,90.0,7.0,10.8,0.0,1.85,croissance,32.4,4,0,tachete,stress_leger,trop_eau
2025-05-03,63,24.2,21.0,69.2,50.6,6.61,10.3,3.1,2.47,floraison,103.1,21,2,vert,bon,bon
2025-05-04,64,21.9,18.2,56.7,29.4,6.99,9.2,4.7,2.89,floraison,83.7,5,1,jaune,stress_leger,arroser
2025-05-23,83,8.1,10.0,72.8,38.8,6.48,9.4,0.6,3.53,fructification,128.3,3,9,tachete,stress_moyen,risque_froid
2025-07-10,131,19.2,17.2,76.1,79.9,6.0,9.3,5.1,2.07,recolte,101.3,4,29,jaune,bon,recolte_bientot
2025-03-21,20,28.4,24.7,79.7,39.9,6.97,8.3,0.0,2.92,jeune_plant,17.6,0,0,jaune,stress_leger,arroser
2025-05-17,77,25.0,23.0,30.0,76.7,7.0,8.4,13.8,0.0,floraison,78.5,25,1,vert,bon,bon
2025-04-30,60,18.3,16.4,95.0,73.3,6.6,8.3,0.3,2.21,floraison,76.3,6,1,vert,bon,bon
2025-03-10,9,20.6,15.5,80.0,73.0,6.57,6.0,0.6,1.43,semis,4.6,0,0,fonce,stress_leger,manque_lumiere
2025-03-29,28,27.6,23.3,58.3,70.8,6.16,9.8,0.0,1.5,jeune_plant,19.0,0,0,vert,bon,bon
2025-05-05,65,24.0,22.8,60.5,76.4,5.82,12.3,0.0,2.44,floraison,118.3,25,1,vert,bon,bon
2025-05-09,69,26.4,24.0,70.0,63.8,6.62,11.1,1.9,0.71,floraison,86.8,26,1,vert,bon,bon
2025-04-21,51,23.8,21.3,76.8,20.0,6.72,9.7,0.0,2.08,croissance,54.3,1,0,jaune,stress_leger,arroser
2025-05-10,70,19.6,17.2,73.3,76.1,6.8,11.7,8.5,2.38,floraison,60.5,29,2,vert,bon,bon
2025-06-10,101,9.5,10.0,86.8,78.0,7.02,11.6,2.6,0.68,fructification,105.5,13,3,fonce,stress_leger,risque_froid
2025-06-18,109,31.3,29.1,73.9,82.6,6.33,11.5,0.2,0.85,fructification,145.7,5,23,tachete,stress_leger,trop_eau
2025-04-19,49,26.3,21.7,72.5,42.1,6.21,11.2,2.1,1.04,croissance,28.7,3,0,vert,bon,bon
2025-05-22,82,18.7,15.5,81.4,70.6,6.66,8.5,0.1,2.03,fructification,120.8,14,24,vert,bon,bon
2025-04-11,41,30.6,28.5,49.5,62.8,6.97,9.4,1.6,1.68,croissance,62.6,1,0,vert,bon,bon
2025-03-05,4,9.8,10.0,90.3,72.0,5.72,11.4,0.0,2.33,semis,3.9,0,0,tachete,stress_moyen,risque_froid
2025-04-23,53,23.4,21.6,61.0,65.6,6.3,10.6,3.2,0.87,croissance,55.5,3,0,vert,bon,bon
2025-04-11,41,27.4,24.7,58.2,32.4,6.26,10.2,1.3,3.59,croissance,31.9,4,0,fonce,stress_leger,arroser
2025-03-24,23,20.6,16.8,52.4,60.6,5.8,11.0,0.9,2.47,jeune_plant,17.9,0,0,vert,stress_leger,bon
2025-04-07,37,19.9,16.7,76.3,60.6,6.96,10.6,4.1,1.7,croissance,46.3,3,0,vert,bon,bon
2025-07-14,135,26.8,24.3,44.9,50.4,6.28,10.6,2.8,0.99,recolte,150.9,4,10,vert,bon,bon
2025-05-10,70,18.2,16.4,60.7,68.3,6.74,13.1,5.9,2.7,floraison,93.6,15,0,vert,bon,bon
2025-07-10,131,14.6,15.4,89.4,75.8,6.24,5.8,0.0,2.43,recolte,159.0,6,19,jaune,stress_moyen,manque_lumiere
2025-03-28,27,17.0,11.8,61.5,38.3,6.36,11.1,3.1,4.3,jeune_plant,8.2,0,0,jaune,stress_leger,arroser
2025-05-14,74,15.6,13.2,59.4,35.3,6.8,14.2,0.1,4.98,floraison,115.8,29,0,jaune,stress_leger,arroser
2025-05-19,79,18.5,16.6,65.1,61.4,6.73,8.7,3.3,1.06,floraison,115.3,28,1,vert,bon,bon
2025-06-28,119,17.3,15.2,66.4,38.7,5.77,7.8,2.0,3.55,fructification,112.1,8,10,jaune,stress_leger,arroser
2025-03-13,12,22.4,19.8,35.8,53.7,6.07,12.4,0.0,1.79,semis,3.9,0,0,vert,bon,bon
2025-03-08,7,16.4,16.2,53.4,61.3,5.44,14.2,1.7,0.95,semis,6.9,0,0,tachete,stress_leger,sol_pas_adapte
2025-06-05,96,12.1,11.0,71.2,53.6,5.87,9.2,3.9,2.77,fructification,94.7,8,23,fonce,stress_leger,risque_froid
2025-06-29,120,16.9,14.4,59.5,57.0,6.35,10.2,9.0,2.65,recolte,105.8,4,15,vert,bon,bon
2025-07-14,135,34.2,31.5,67.1,72.1,6.08,7.5,5.0,2.35,recolte,110.3,4,28,jaune,stress_leger,recolte_bientot
2025-05-06,66,21.8,18.1,64.0,54.6,6.94,5.9,1.5,1.3,floraison,78.3,19,2,jaune,stress_leger,manque_lumiere
2025-03-15,14,26.2,23.0,55.2,58.2,5.97,9.9,0.6,2.76,semis,7.3,0,0,vert,bon,bon
2025-06-23,114,8.0,10.0,58.5,60.6,7.09,8.1,1.3,1.87,fructification,121.4,14,9,tachete,stress_leger,risque_froid
2025-05-30,90,24.0,21.6,44.7,75.8,7.4,10.9,0.0,2.8,fructification,130.2,13,22,vert,stress_leger,bon
2025-05-18,78,32.3,30.8,47.4,58.6,6.37,6.6,0.2,0.76,floraison,69.2,28,1,fonce,stress_leger,risque_chaleur
2025-06-18,109,19.9,20.8,61.2,74.9,7.06,11.2,6.1,2.44,fructification,108.9,3,22,vert,bon,bon
2025-03-25,24,19.1,17.5,79.2,39.4,7.33,12.0,0.0,3.55,jeune_plant,23.8,0,0,jaune,stress_leger,arroser
2025-04-19,49,29.6,28.3,71.9,49.8,6.6,8.7,3.3,0.65,croissance,46.1,2,0,vert,bon,bon
2025-06-05,96,33.0,31.0,68.5,68.2,6.22,11.5,2.8,1.87,fructification,98.7,12,13,tachete,stress_leger,risque_chaleur
2025-03-21,20,18.6,14.5,35.7,79.3,7.18,14.1,2.5,1.3,jeune_plant,22.7,0,0,vert,bon,bon
2025-03-26,25,26.7,26.6,42.7,76.3,6.87,9.6,0.8,1.36,jeune_plant,17.0,0,0,vert,bon,bon
2025-07-24,145,17.2,14.5,75.8,72.8,5.34,10.1,0.3,0.62,recolte,156.0,0,38,jaune,stress_leger,sol_pas_adapte
2025-07-08,129,23.0,21.3,73.5,62.9,6.59,7.1,0.0,0.76,recolte,161.8,2,31,vert,bon,recolte_bientot
2025-06-29,120,26.5,26.9,80.9,56.2,7.03,9.0,1.5,1.36,recolte,120.9,0,31,jaune,bon,recolte_bientot
2025-07-14,135,23.4,20.9,66.8,39.0,6.96,15.0,0.0,3.57,recolte,156.5,5,24,tachete,stress_leger,recolte_bientot
2025-07-02,123,24.6,24.7,72.8,41.8,6.18,11.5,0.0,1.61,recolte,124.4,7,18,jaune,bon,recolte_bientot
2025-03-10,9,16.4,12.7,62.0,67.0,6.84,11.2,4.5,2.03,semis,4.9,0,0,vert,bon,bon
2025-07-24,145,24.4,23.0,78.2,59.0,6.16,13.5,0.0,1.89,recolte,156.7,3,27,fonce,bon,recolte_bientot
2025-06-19,110,26.7,24.9,80.4,78.5,6.12,14.0,0.0,1.89,fructification,126.6,12,20,vert,bon,bon
2025-07-22,143,16.5,15.7,62.9,43.9,6.88,8.6,0.4,0.99,recolte,170.9,3,11,vert,bon,bon
2025-04-09,39,24.1,22.7,57.4,58.8,6.26,9.0,7.4,0.83,croissance,26.9,0,0,vert,bon,bon
2025-04-06,36,26.3,26.6,68.0,44.9,6.7,10.6,1.1,0.97,croissance,33.2,1,0,vert,bon,bon
2025-05-06,66,30.9,30.7,66.2,73.5,6.57,9.3,2.1,1.1,floraison,111.6,22,0,vert,bon,bon
2025-04-30,60,21.7,18.4,45.2,58.1,6.68,12.1,0.0,1.1,floraison,117.9,21,2,vert,bon,bon
2025-06-04,95,20.2,19.6,39.5,50.5,5.75,12.6,1.9,1.05,fructification,111.2,6,5,vert,stress_leger,bon
2025-03-21,20,11.9,10.0,52.0,42.1,6.54,9.5,0.0,1.01,jeune_plant,17.3,0,0,fonce,stress_leger,risque_froid
2025-03-10,9,21.4,18.5,76.1,68.4,6.13,7.1,6.3,2.0,semis,3.6,0,0,vert,bon,bon
2025-07-23,144,17.6,16.3,74.5,41.4,6.96,8.5,1.2,2.66,recolte,150.3,3,19,vert,bon,recolte_bientot
2025-03-30,29,20.1,15.0,53.0,68.7,7.1,7.2,0.4,2.39,jeune_plant,16.4,0,0,vert,bon,bon
2025-04-23,53,26.9,27.3,60.8,69.7,7.54,13.4,0.0,1.4,croissance,44.2,1,0,tachete,stress_leger,sol_pas_adapte
2025-05-14,74,25.0,22.5,70.6,71.4,6.82,9.0,2.1,2.58,floraison,92.1,6,0,vert,bon,bon
2025-03-31,30,18.3,15.2,69.6,71.9,6.55,9.9,0.0,2.16,croissance,49.9,0,0,vert,bon,bon
2025-06-09,100,25.1,22.2,58.3,51.9,5.95,9.4,0.0,1.8,fructification,146.7,6,3,vert,bon,bon
2025-03-10,9,20.6,19.2,42.9,59.8,6.51,8.7,3.9,2.64,semis,2.8,0,0,jaune,bon,bon
2025-04-05,35,22.0,20.7,45.2,70.2,6.5,13.1,1.1,1.3,croissance,36.4,3,0,vert,bon,bon
2025-04-27,57,17.7,14.4,89.2,63.1,5.62,8.2,0.0,2.79,croissance,76.7,3,0,vert,stress_leger,bon
2025-06-27,118,22.6,20.3,58.7,64.0,6.3,9.2,0.6,0.57,fructification,112.1,7,17,vert,bon,bon
2025-05-22,82,23.7,20.8,80.9,67.3,5.9,10.1,3.6,2.89,fructification,86.3,4,21,vert,bon,bon
2025-06-12,103,22.4,19.7,46.3,66.8,6.62,10.6,0.0,1.61,fructification,134.8,7,19,vert,bon,bon
2025-06-09,100,26.1,25.3,70.4,55.2,6.77,8.7,5.8,2.38,fructification,80.0,7,9,vert,bon,bon
2025-03-03,2,22.4,21.9,57.5,40.4,6.44,11.0,0.0,1.25,semis,6.8,0,0,vert,bon,bon
2025-04-20,50,18.2,14.8,50.2,67.1,6.52,7.9,0.8,0.94,croissance,39.4,3,0,vert,bon,bon
2025-06-16,107,26.7,25.3,53.0,69.5,7.05,9.7,3.9,0.99,fructification,135.5,5,23,vert,bon,bon
2025-07-13,134,24.1,23.3,69.9,72.3,6.53,9.5,0.0,2.8,recolte,109.8,5,39,jaune,bon,recolte_bientot
2025-04-03,33,14.5,10.6,62.2,49.4,6.49,10.6,4.3,2.73,croissance,61.4,1,0,tachete,stress_leger,risque_froid
2025-03-19,18,20.5,19.8,74.6,77.4,6.87,10.2,0.1,1.67,jeune_plant,11.7,0,0,vert,bon,bon
2025-05-01,61,21.2,20.9,71.8,35.4,6.62,11.8,2.7,4.24,floraison,76.5,9,2,fonce,stress_leger,arroser
2025-07-20,141,19.4,18.4,71.2,51.1,6.95,11.1,1.6,0.89,recolte,157.2,6,13,vert,bon,bon
2025-06-05,96,19.5,17.5,61.4,27.0,6.35,7.8,0.0,2.65,fructification,148.4,12,22,jaune,stress_leger,arroser
2025-06-16,107,21.9,18.7,69.4,32.6,7.27,9.3,0.0,4.14,fructification,108.0,7,17,jaune,stress_leger,arroser
2025-03-22,21,20.9,17.2,71.2,64.0,7.05,10.9,0.7,2.31,jeune_plant,19.9,0,0,vert,bon,bon
2025-06-11,102,21.9,18.8,50.9,64.4,6.77,10.4,5.0,1.44,fructification,120.0,14,19,vert,bon,bon
2025-03-07,6,20.4,18.3,73.7,80.9,6.79,10.4,1.2,0.85,semis,2.2,0,0,jaune,stress_leger,trop_eau
2025-07-04,125,20.7,20.3,37.2,47.5,6.4,6.6,1.4,1.07,recolte,152.8,0,18,vert,bon,recolte_bientot
2025-04-06,36,30.8,28.9,51.5,41.0,6.66,9.8,0.0,2.68,croissance,36.1,2,0,vert,bon,bon
2025-07-15,136,14.2,13.7,70.8,45.8,5.95,10.0,0.0,2.23,recolte,136.9,1,23,vert,stress_leger,recolte_bientot
2025-06-24,115,21.0,19.8,46.0,45.7,6.12,10.5,0.0,2.24,fructification,146.2,14,8,vert,bon,bon
2025-07-16,137,17.0,15.1,61.2,41.5,6.72,10.7,6.4,0.88,recolte,134.3,1,12,vert,bon,bon
2025-05-08,68,20.0,16.9,45.1,44.1,6.93,11.6,2.5,1.28,floraison,61.4,21,2,vert,bon,bon
2025-05-11,71,23.7,24.1,66.4,59.4,5.0,8.3,2.5,0.62,floraison,62.8,9,0,jaune,stress_leger,sol_pas_adapte
2025-07-18,139,21.9,19.6,60.0,60.5,7.09,12.4,6.8,1.22,recolte,168.2,6,26,tachete,bon,recolte_bientot
2025-05-01,61,23.3,22.0,77.1,51.3,7.28,11.9,0.0,1.95,floraison,93.7,6,2,vert,stress_leger,bon
2025-07-18,139,11.5,10.3,62.8,70.0,6.38,8.4,1.7,1.73,recolte,165.9,4,26,fonce,stress_leger,risque_froid
2025-05-16,76,22.7,22.8,81.9,62.1,5.48,10.5,0.1,1.22,floraison,85.7,15,1,tachete,stress_leger,sol_pas_adapte
2025-05-06,66,26.5,21.3,72.6,49.9,7.08,11.9,5.0,2.73,floraison,117.3,5,0,vert,bon,bon
2025-06-21,112,22.7,19.4,80.2,53.1,6.27,5.7,0.0,1.24,fructification,118.9,4,9,jaune,stress_leger,manque_lumiere
2025-05-28,88,21.2,19.7,70.9,32.9,6.76,10.8,7.4,2.85,fructification,82.7,14,20,fonce,stress_leger,arroser
2025-05-15,75,21.0,21.0,65.2,45.5,5.42,6.3,0.0,0.91,floraison,106.7,7,1,jaune,stress_leger,sol_pas_adapte
2025-05-27,87,20.5,17.1,58.1,49.3,7.11,12.2,3.9,1.56,fructification,143.2,11,18,vert,bon,bon
2025-06-24,115,15.0,12.0,47.8,42.7,7.11,9.9,0.7,0.67,fructification,104.5,6,7,jaune,bon,bon
2025-06-06,97,34.7,32.0,56.3,62.4,6.43,8.5,1.1,1.14,fructification,100.3,8,14,fonce,stress_leger,risque_chaleur
2025-04-16,46,30.2,26.8,73.0,53.8,6.5,12.4,1.5,0.61,croissance,32.9,0,0,vert,bon,bon
2025-03-25,24,28.5,25.4,60.3,90.0,5.65,13.7,9.7,2.42,jeune_plant,22.6,0,0,jaune,stress_leger,trop_eau
2025-05-17,77,17.5,13.9,95.0,55.5,6.67,6.8,0.0,2.63,floraison,87.3,15,1,vert,bon,bon
2025-04-08,38,25.1,25.3,47.9,46.0,6.65,8.0,8.2,2.07,croissance,49.8,1,0,vert,bon,bon
2025-03-09,8,19.0,17.8,65.8,57.2,6.24,10.2,2.5,1.03,semis,2.6,0,0,vert,bon,bon
2025-06-17,108,20.9,17.3,63.8,32.9,6.45,8.7,3.2,2.89,fructification,115.0,3,21,jaune,stress_leger,arroser
2025-04-10,40,20.4,17.8,60.8,52.7,6.89,10.7,0.0,0.87,croissance,67.1,4,0,vert,bon,bon
2025-07-22,143,19.7,15.4,53.2,40.8,6.54,11.6,0.0,2.49,recolte,156.4,2,34,vert,bon,recolte_bientot
2025-04-06,36,20.5,19.2,46.4,68.8,6.05,7.2,2.4,1.0,croissance,27.5,2,0,vert,bon,bon
2025-04-28,58,19.2,13.2,81.2,30.2,6.78,12.0,2.9,2.32,croissance,33.2,1,0,jaune,stress_leger,arroser
2025-03-10,9,14.0,10.4,76.1,60.8,6.42,10.5,3.0,1.27,semis,6.9,0,0,fonce,stress_leger,risque_froid
2025-03-15,14,16.3,16.7,61.8,54.0,7.24,9.7,3.2,0.61,semis,7.8,0,0,vert,stress_leger,bon
2025-04-06,36,24.1,22.5,52.4,54.1,7.05,6.6,1.1,2.21,croissance,30.5,2,0,vert,bon,bon
2025-07-03,124,27.5,25.2,35.9,38.0,6.3,7.4,2.4,4.19,recolte,112.5,2,32,vert,stress_leger,recolte_bientot
2025-03-16,15,27.4,29.9,84.6,61.9,6.48,8.1,0.4,1.95,jeune_plant,16.7,0,0,vert,bon,bon
2025-04-14,44,18.1,16.8,69.2,63.1,6.1,8.3,0.0,1.85,croissance,78.0,2,0,vert,bon,bon
2025-03-03,2,27.4,27.3,50.4,51.4,6.86,10.4,0.0,2.52,semis,2.5,0,0,vert,bon,bon
2025-07-10,131,18.8,15.3,82.6,69.6,5.77,13.2,0.0,2.34,recolte,167.5,2,34,vert,stress_leger,recolte_bientot
2025-03-19,18,27.1,22.9,57.8,54.4,7.08,9.2,0.0,2.59,jeune_plant,18.5,0,0,jaune,bon,bon
2025-03-28,27,17.0,17.2,57.9,60.1,6.65,10.2,0.0,1.52,jeune_plant,22.7,0,0,vert,bon,bon
2025-03-28,27,21.5,19.6,81.0,20.0,6.09,11.4,0.0,4.56,jeune_plant,11.8,0,0,jaune,stress_leger,arroser
2025-04-02,32,24.7,21.1,64.2,73.6,6.84,9.5,0.0,1.02,croissance,73.4,4,0,vert,bon,bon
2025-04-18,48,20.9,18.3,51.2,63.7,6.6,11.7,0.2,1.55,croissance,35.7,1,0,vert,bon,bon
2025-06-28,119,28.8,28.1,56.7,67.4,6.29,9.5,1.1,0.82,fructification,101.8,10,23,vert,bon,bon
2025-05-15,75,23.4,19.3,83.8,65.6,5.1,8.9,1.8,2.27,floraison,109.3,19,1,tachete,stress_leger,sol_pas_adapte
2025-04-10,40,28.0,25.6,58.6,81.1,6.29,10.5,0.0,0.93,croissance,64.9,0,0,jaune,stress_leger,trop_eau
2025-03-22,21,15.2,13.9,51.4,35.3,5.66,11.3,0.0,2.85,jeune_plant,14.2,0,0,jaune,stress_leger,arroser
2025-03-22,21,20.3,15.2,57.8,60.5,7.41,7.3,1.3,0.71,jeune_plant,16.8,0,0,jaune,stress_leger,manque_lumiere
2025-05-05,65,26.6,25.0,70.2,54.0,6.71,10.7,5.1,0.89,floraison,94.6,11,2,vert,bon,bon
2025-04-10,40,17.5,17.3,61.8,76.2,6.58,5.9,5.9,0.98,croissance,53.5,0,0,jaune,stress_leger,manque_lumiere
2025-07-22,143,27.4,27.0,30.0,42.9,5.8,7.0,5.1,1.28,recolte,159.2,7,18,fonce,stress_leger,recolte_bientot
2025-06-18,109,16.8,16.0,77.0,44.9,6.52,11.9,5.1,0.56,fructification,129.5,3,23,vert,bon,bon
2025-03-23,22,16.8,16.3,90.9,76.6,6.53,13.3,8.7,1.34,jeune_plant,13.0,0,0,vert,bon,bon
2025-06-05,96,21.9,16.6,59.4,51.4,7.16,11.4,0.0,1.16,fructification,113.5,11,13,vert,bon,bon
2025-07-09,130,24.1,21.8,69.9,47.0,6.5,10.1,1.3,1.49,recolte,136.4,7,13,vert,bon,bon
2025-04-23,53,25.4,23.4,37.6,39.8,5.74,12.9,2.5,4.33,croissance,79.4,0,0,jaune,stress_leger,arroser
2025-04-27,57,15.5,13.0,57.9,49.2,6.28,11.6,4.0,0.82,croissance,54.0,1,0,vert,bon,bon
2025-06-21,112,23.9,21.4,61.1,47.2,7.02,11.7,2.7,0.71,fructification,82.5,12,24,vert,bon,bon
2025-03-22,21,26.3,24.1,40.2,72.2,6.53,7.3,0.0,2.86,jeune_plant,13.6,0,0,vert,bon,bon
2025-06-05,96,18.3,16.1,87.3,67.8,6.66,12.7,1.9,2.05,fructification,146.6,10,6,vert,bon,bon
2025-06-15,106,24.7,22.4,57.4,90.0,6.1,10.7,2.2,1.34,fructification,80.9,10,9,jaune,stress_leger,trop_eau
2025-06-30,121,19.0,18.4,30.0,60.1,6.55,6.7,0.2,2.78,recolte,104.4,1,16,vert,bon,recolte_bientot
2025-06-18,109,21.8,20.7,82.5,84.2,6.54,11.7,0.6,2.53,fructification,103.2,10,15,tachete,stress_leger,trop_eau
2025-03-09,8,13.3,10.0,52.0,41.2,6.76,13.5,0.0,1.77,semis,7.7,0,0,jaune,stress_leger,arroser
2025-05-22,82,19.3,17.0,70.8,35.0,5.49,8.3,0.0,3.86,fructification,120.3,8,3,tachete,stress_leger,sol_pas_adapte
2025-05-31,91,24.1,22.9,83.6,75.0,6.65,13.8,0.0,1.95,fructification,107.2,11,16,vert,bon,bon
2025-05-16,76,21.2,19.0,30.5,60.1,7.03,10.6,7.8,1.17,floraison,106.7,10,1,vert,bon,bon
2025-07-10,131,15.5,15.6,94.1,89.7,6.75,4.3,0.0,0.5,recolte,100.2,5,18,jaune,stress_leger,trop_eau
2025-07-05,126,22.9,20.9,85.2,64.0,6.35,11.3,1.9,1.29,recolte,147.6,2,31,jaune,bon,recolte_bientot
2025-03-07,6,21.8,18.9,73.1,50.8,7.4,10.3,4.2,1.52,semis,4.7,0,0,vert,stress_leger,bon
2025-05-24,84,15.3,13.0,91.4,68.1,6.52,9.9,9.3,1.46,fructification,146.9,7,14,vert,bon,bon
2025-07-10,131,21.2,18.2,52.2,54.9,5.78,9.5,0.0,1.3,recolte,153.9,1,18,jaune,stress_leger,recolte_bientot
2025-04-29,59,15.8,12.8,55.2,64.7,6.92,6.5,0.0,1.15,croissance,65.5,4,0,vert,bon,bon
2025-03-05,4,22.8,22.4,32.6,70.7,6.84,11.4,7.5,2.55,semis,6.9,0,0,vert,bon,bon
2025-04-19,49,28.5,26.7,53.2,39.7,6.65,10.1,0.4,4.02,croissance,58.9,1,0,fonce,stress_leger,arroser
2025-04-06,36,23.8,19.0,55.5,59.1,6.09,10.8,0.0,2.9,croissance,37.7,1,0,vert,bon,bon
2025-04-03,33,26.8,25.6,55.2,53.0,6.23,11.6,0.0,2.48,croissance,28.1,2,0,vert,bon,bon
2025-05-23,83,24.1,22.8,88.9,65.5,6.34,9.3,1.3,0.51,fructification,146.7,12,13,vert,bon,bon
2025-05-16,76,20.3,17.7,54.0,58.7,6.65,12.9,2.9,2.93,floraison,76.7,15,0,vert,bon,bon
2025-05-31,91,10.1,10.8,85.0,57.2,6.11,7.8,1.5,2.99,fructification,110.6,11,18,tachete,stress_leger,risque_froid
2025-06-01,92,21.2,21.4,80.2,67.2,6.26,8.0,1.4,0.64,fructification,145.8,2,18,vert,bon,bon
2025-06-17,108,26.0,24.6,80.4,57.0,7.13,7.4,3.5,1.93,fructification,98.0,6,20,vert,bon,bon
2025-03-27,26,15.2,14.0,61.4,56.5,6.9,9.2,6.7,2.37,jeune_plant,20.2,0,0,vert,bon,bon
2025-03-09,8,24.0,20.1,47.0,56.5,6.81,10.1,0.2,1.3,semis,6.2,0,0,vert,bon,bon
2025-03-04,3,23.0,19.8,69.2,71.1,6.6,11.5,6.7,1.66,semis,2.9,0,0,jaune,bon,bon
2025-07-10,131,18.7,18.0,40.4,80.7,6.53,6.5,1.5,0.9,recolte,111.4,3,33,jaune,stress_leger,trop_eau
2025-06-22,113,23.7,21.3,82.3,52.2,5.49,9.5,2.3,2.96,fructification,104.1,13,3,tachete,stress_leger,sol_pas_adapte
2025-04-15,45,29.3,28.4,63.6,54.5,6.69,6.5,0.4,1.69,croissance,32.2,4,0,vert,bon,bon
2025-06-12,103,23.1,21.4,49.6,52.3,6.49,11.5,4.5,2.88,fructification,140.8,12,16,vert,bon,bon
2025-06-14,105,17.4,15.6,71.3,66.3,6.39,9.4,0.0,1.81,fructification,146.1,10,15,vert,bon,bon
2025-06-22,113,21.0,20.1,74.6,61.6,6.06,8.9,2.2,2.24,fructification,87.7,11,22,vert,bon,bon
2025-04-06,36,10.3,10.0,56.3,48.8,6.18,6.9,13.9,0.0,croissance,55.0,4,0,tachete,stress_leger,risque_froid
2025-07-12,133,26.1,23.5,74.8,79.7,5.35,10.3,3.2,2.82,recolte,145.7,1,17,jaune,stress_leger,sol_pas_adapte
2025-05-11,71,21.5,22.9,70.4,47.4,6.04,14.6,0.0,1.05,floraison,118.2,12,0,vert,bon,bon
2025-03-10,9,25.6,25.1,58.1,20.0,6.23,10.9,2.9,2.67,semis,4.7,0,0,jaune,stress_leger,arroser
2025-06-21,112,16.7,14.8,85.7,72.6,7.11,10.3,1.7,2.84,fructification,85.3,3,15,vert,bon,bon
2025-03-17,16,29.7,27.6,37.4,55.9,6.62,11.6,0.0,2.84,jeune_plant,15.1,0,0,jaune,bon,bon
2025-06-26,117,15.8,14.4,66.8,82.9,5.84,9.9,8.9,1.47,fructification,95.5,6,12,jaune,stress_leger,trop_eau
2025-07-01,122,20.1,16.1,30.0,62.1,7.21,9.7,0.0,1.32,recolte,142.1,5,32,vert,stress_leger,recolte_bientot
2025-07-05,126,17.4,16.5,57.1,50.2,7.75,10.1,0.0,0.78,recolte,136.2,1,29,tachete,stress_leger,sol_pas_adapte
2025-05-21,81,21.0,17.3,52.7,49.4,5.92,10.1,0.0,0.91,fructification,103.5,13,10,vert,bon,bon
2025-03-14,13,23.1,24.2,87.8,41.7,6.71,8.7,4.4,2.39,semis,4.9,0,0,vert,bon,bon
2025-06-22,113,29.2,29.5,57.5,63.1,6.55,7.2,2.6,2.4,fructification,118.4,13,12,vert,bon,bon
2025-03-07,6,25.5,22.5,63.6,43.4,6.67,4.8,2.4,2.55,semis,4.6,0,0,fonce,stress_leger,manque_lumiere
2025-05-20,80,22.5,22.0,48.2,64.1,6.57,12.8,0.0,2.25,fructification,114.2,7,17,vert,bon,bon
2025-04-06,36,17.6,16.4,67.1,53.2,6.16,11.1,0.0,0.84,croissance,55.9,1,0,vert,bon,bon
2025-04-22,52,9.1,10.0,60.6,85.4,7.64,9.5,8.3,1.2,croissance,75.3,4,0,fonce,stress_moyen,risque_froid
2025-07-03,124,18.9,19.6,94.9,63.8,6.19,5.2,0.0,1.54,recolte,173.7,7,39,jaune,stress_leger,manque_lumiere
2025-06-16,107,29.3,27.3,53.1,62.5,6.5,12.1,0.0,0.78,fructification,137.9,11,6,jaune,bon,bon
2025-05-09,69,29.6,28.7,49.4,64.2,6.67,10.8,13.6,0.0,floraison,91.7,20,0,vert,bon,bon
2025-06-02,93,18.5,15.9,45.4,68.5,6.43,10.3,0.0,2.02,fructification,85.7,13,14,vert,bon,bon
2025-06-30,121,18.7,13.3,35.3,28.4,6.12,8.9,1.9,4.86,recolte,159.9,2,15,jaune,stress_leger,arroser
2025-03-11,10,18.6,13.0,60.9,84.8,6.11,6.6,0.1,1.33,semis,3.2,0,0,jaune,stress_leger,trop_eau
2025-06-04,95,18.1,17.8,65.0,70.8,6.54,12.1,0.0,0.75,fructification,87.4,10,8,vert,bon,bon
2025-05-30,90,25.5,22.7,95.0,75.5,5.76,9.6,0.4,1.35,fructification,143.9,10,11,vert,stress_leger,bon
